DATETIME,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,RSI
2015-12-07 14:00:00,14.542,14.571,14.511,14.561,1838,0,0,62.13424736587193
2015-12-07 15:00:00,14.562,14.598,14.51,14.517,3824,0,0,55.51489736450941
2015-12-07 16:00:00,14.517,14.542,14.381,14.412,3496,0,0,43.582714824576044
2015-12-07 17:00:00,14.412,14.445,14.34,14.432,3175,0,0,45.96509002505673
2015-12-07 18:00:00,14.432,14.432,14.344,14.37,2414,0,0,40.28577366366306
2015-12-07 19:00:00,14.37,14.381,14.342,14.352,1106,0,0,38.78738676852371
2015-12-07 20:00:00,14.352,14.371,14.337,14.348,1453,0,0,38.445181772403394
2015-12-07 21:00:00,14.348,14.351,14.319,14.325,673,0,0,36.45364072443989
2015-12-07 22:00:00,14.325,14.325,14.249,14.282,833,0,0,33.01071554602305
2015-12-07 23:00:00,14.282,14.282,14.226,14.238,795,0,1,29.898919829238825
2015-12-08 01:00:00,14.239,14.266,14.226,14.249,525,0,0,31.634005675384692
2015-12-08 02:00:00,14.249,14.286,14.249,14.283,868,0,2,36.837847576769
2015-12-08 03:00:00,14.282,14.291,14.202,14.232,2178,0,2,32.80427111438552
2015-12-08 04:00:00,14.231,14.247,14.212,14.233,1450,0,4,32.959277375773034
2015-12-08 05:00:00,14.231,14.262,14.229,14.246,956,0,2,35.05662520633074
2015-12-08 06:00:00,14.245,14.278,14.245,14.266,404,0,3,38.25692985106203
2015-12-08 07:00:00,14.267,14.28,14.257,14.279,1115,0,2,40.31573093551327
2015-12-08 08:00:00,14.28,14.305,14.267,14.303,1220,0,1,44.02647818001063
2015-12-08 09:00:00,14.3,14.32,14.271,14.284,1099,0,0,41.81026537057943
2015-12-08 10:00:00,14.285,14.333,14.255,14.269,1746,0,0,40.094322838651124
2015-12-08 11:00:00,14.27,14.301,14.262,14.294,1032,0,0,44.20442842484451
2015-12-08 12:00:00,14.292,14.3,14.253,14.269,1032,0,0,41.16300587558606
2015-12-08 13:00:00,14.268,14.282,14.229,14.265,1090,0,0,40.68072029001083
2015-12-08 14:00:00,14.266,14.272,14.192,14.207,2051,0,0,34.388999672953034
2015-12-08 15:00:00,14.205,14.215,14.093,14.105,2949,6810000,0,26.598090842803774
2015-12-08 16:00:00,14.106,14.298,14.1,14.221,5948,125870500,1,42.54104517272096
2015-12-08 17:00:00,14.22,14.236,14.145,14.216,4252,91728500,1,42.116416267428
2015-12-08 18:00:00,14.216,14.223,14.137,14.142,3199,65471500,1,36.335703734866925
2015-12-08 19:00:00,14.142,14.173,14.141,14.163,2263,48468000,1,38.898726615094695
2015-12-08 20:00:00,14.161,14.183,14.121,14.163,2323,47769000,1,38.898726615094695
2015-12-08 21:00:00,14.162,14.176,14.151,14.152,1291,26094000,1,37.97010018420849
2015-12-08 22:00:00,14.153,14.169,14.147,14.167,883,17894000,1,40.07109628524177
2015-12-08 23:00:00,14.166,14.171,14.153,14.165,625,12946000,1,39.877154340611746
2015-12-09 00:00:00,14.165,14.165,14.165,14.165,1,3000,18,39.877154340611746
2015-12-09 01:00:00,14.118,14.199,14.118,14.17,752,265554920,2,40.70918119748914
2015-12-09 02:00:00,14.169,14.217,14.129,14.171,1269,24501500,1,40.885381798400225
2015-12-09 03:00:00,14.171,14.185,14.145,14.165,1840,37497000,1,40.11507543732135
2015-12-09 04:00:00,14.164,14.186,14.145,14.164,1420,29735000,1,39.979877421540024
2015-12-09 05:00:00,14.164,14.181,14.158,14.179,855,17059000,1,43.07881331729869
2015-12-09 06:00:00,14.178,14.205,14.168,14.189,930,18692250,1,45.113396703108535
2015-12-09 07:00:00,14.19,14.201,14.144,14.175,1710,37479000,3,42.806520973212365
2015-12-09 08:00:00,14.175,14.193,14.165,14.182,1293,26260000,4,44.33910242641689
2015-12-09 09:00:00,14.18,14.194,14.177,14.187,1605,32593000,1,45.463249047145325
2015-12-09 10:00:00,14.185,14.249,14.185,14.224,2234,45200000,1,53.02400386967556
2015-12-09 11:00:00,14.224,14.243,14.175,14.207,2520,50101500,1,49.62018711020047
2015-12-09 12:00:00,14.206,14.325,14.2,14.295,2995,60428000,1,62.89761419468364
2015-12-09 13:00:00,14.295,14.311,14.265,14.275,1805,37343500,2,59.08628825521179
2015-12-09 14:00:00,14.275,14.302,14.253,14.268,2175,48730000,2,57.76689674920787
2015-12-09 15:00:00,14.267,14.339,14.246,14.29,4521,96607350,1,60.73451012077561
2015-12-09 16:00:00,14.291,14.357,14.287,14.316,4899,127338500,1,63.95781092292323
2015-12-09 17:00:00,14.315,14.331,14.181,14.186,5052,148613000,1,44.35284829142023
2015-12-09 18:00:00,14.188,14.191,14.142,14.168,3892,81708000,1,42.41420632885173
2015-12-09 19:00:00,14.167,14.198,14.155,14.196,2669,51982000,1,46.34311353744009
2015-12-09 20:00:00,14.197,14.235,14.177,14.177,3342,65548500,2,44.14225956330205
2015-12-09 21:00:00,14.177,14.193,14.164,14.179,1460,30811500,2,44.441361135191926
2015-12-09 22:00:00,14.179,14.201,14.15,14.152,1389,27961000,2,41.23152280681468
2015-12-09 23:00:00,14.153,14.175,14.153,14.159,724,15316000,2,42.39320800792197
2015-12-10 00:00:00,14.159,14.159,14.159,14.159,1,3000,18,42.39320800792197
2015-12-10 01:00:00,14.15,14.177,14.148,14.177,629,12609000,5,45.60011129249598
2015-12-10 02:00:00,14.178,14.194,14.175,14.184,1092,21680000,4,46.839510909876765
2015-12-10 03:00:00,14.185,14.197,14.168,14.169,1745,34711000,3,44.49986598447574
2015-12-10 04:00:00,14.169,14.204,14.145,14.198,1407,28263000,4,49.72809240783114
2015-12-10 05:00:00,14.198,14.203,14.168,14.171,1042,21110000,3,45.43652521576943
2015-12-10 06:00:00,14.171,14.2,14.17,14.191,916,18301000,3,48.95093821278251
2015-12-10 07:00:00,14.191,14.194,14.168,14.168,1439,28836000,3,45.334645900444166
2015-12-10 08:00:00,14.168,14.185,14.152,14.169,2278,45593000,1,45.523085363571205
2015-12-10 09:00:00,14.169,14.2,14.162,14.194,1745,34819000,1,50.14959114530899
2015-12-10 10:00:00,14.194,14.223,14.19,14.211,2376,47629000,1,53.06836145379792
2015-12-10 11:00:00,14.211,14.222,14.201,14.214,1387,28241000,1,53.58483503367629
2015-12-10 12:00:00,14.214,14.217,14.166,14.189,2288,46260500,1,48.76841381764426
2015-12-10 13:00:00,14.187,14.247,14.179,14.186,2210,45432550,1,48.208435094259976
2015-12-10 14:00:00,14.185,14.207,14.169,14.187,2472,51002000,1,48.421037866565975
2015-12-10 15:00:00,14.187,14.207,14.154,14.169,3942,81867500,1,44.8520172344908
2015-12-10 16:00:00,14.17,14.186,14.13,14.166,4109,87962500,1,44.26638835207763
2015-12-10 17:00:00,14.166,14.175,14.148,14.164,3311,69101500,2,43.855280450611474
2015-12-10 18:00:00,14.164,14.185,14.142,14.146,2393,55915000,2,40.233694161774125
2015-12-10 19:00:00,14.148,14.159,14.111,14.122,1961,45013000,1,35.968641482540676
2015-12-10 20:00:00,14.121,14.148,14.113,14.127,1782,46299000,3,37.45616032344816
2015-12-10 21:00:00,14.126,14.129,14.118,14.128,948,21495500,1,37.76754795004204
2015-12-10 22:00:00,14.128,14.128,14.111,14.114,731,15835000,2,35.13052352533572
2015-12-10 23:00:00,14.113,14.119,14.106,14.11,600,12922000,2,34.39165847939471
2015-12-11 00:00:00,14.108,14.108,14.108,14.108,1,15000,27,34.00653712738769
2015-12-11 01:00:00,14.096,14.124,14.086,14.121,599,12219500,3,38.803528119267504
2015-12-11 02:00:00,14.121,14.155,14.06,14.09,1466,29141250,1,32.69955215466519
2015-12-11 03:00:00,14.09,14.1,14.061,14.082,1856,38306000,3,31.32989002726544
2015-12-11 04:00:00,14.08,14.089,14.051,14.053,1144,24357500,3,26.92687392494884
2015-12-11 05:00:00,14.053,14.08,14.04,14.077,1212,24226500,2,35.060734148902775
2015-12-11 06:00:00,14.077,14.078,14.056,14.077,649,12368000,2,35.06073414890277
2015-12-11 07:00:00,14.077,14.103,14.07,14.083,1647,33449000,4,37.09103743165006
2015-12-11 08:00:00,14.083,14.133,14.071,14.129,2032,39238000,2,49.99819209796598
2015-12-11 09:00:00,14.125,14.147,14.113,14.117,1491,30019000,2,47.2733433100554
2015-12-11 10:00:00,14.117,14.125,14.063,14.075,2035,41067000,2,39.21735029574261
2015-12-11 11:00:00,14.075,14.1,14.052,14.074,2177,43554000,1,39.04673307645616
2015-12-11 12:00:00,14.074,14.091,13.945,13.955,3009,60915350,1,25.069485083460187
2015-12-11 13:00:00,13.953,13.962,13.897,13.934,2516,53382500,1,23.47266362885147
2015-12-11 14:00:00,13.94,13.976,13.923,13.943,2749,60951000,1,25.658170068218244
2015-12-11 15:00:00,13.942,14.028,13.846,13.852,5096,109216000,1,19.571891150658985
2015-12-11 16:00:00,13.852,13.976,13.777,13.921,6900,145409700,1,32.622567286427284
2015-12-11 17:00:00,13.921,13.985,13.88,13.935,5629,118608000,1,34.92969494890941
2015-12-11 18:00:00,13.936,13.961,13.927,13.934,2954,61846400,1,34.837932248554175
2015-12-11 19:00:00,13.934,13.935,13.91,13.925,2276,49280500,1,33.972902121588874
2015-12-11 20:00:00,13.926,13.955,13.905,13.953,2216,48805500,1,39.043930314993034
2015-12-11 21:00:00,13.953,13.969,13.938,13.95,1450,31335000,1,38.70097023182484
2015-12-11 22:00:00,13.951,13.962,13.933,13.947,1208,26026500,1,38.338303580542444
2015-12-11 23:00:00,13.948,13.949,13.902,13.928,779,17572000,1,36.03511892443394
2015-12-14 01:00:00,13.916,13.989,13.904,13.961,1235,24391000,1,42.496631246335056
2015-12-14 02:00:00,13.962,13.978,13.932,13.958,1396,29147000,1,42.08046665559605
2015-12-14 03:00:00,13.957,13.957,13.885,13.923,1811,35667000,4,37.470180529044995
2015-12-14 04:00:00,13.923,13.949,13.918,13.931,1378,27052000,4,39.112221861969275
2015-12-14 05:00:00,13.932,13.94,13.887,13.917,1481,30575900,4,37.26782777232195
2015-12-14 06:00:00,13.916,13.94,13.914,13.933,759,14845000,5,40.70900172549672
2015-12-14 07:00:00,13.933,13.939,13.913,13.914,1105,22500000,4,38.04042345549141
2015-12-14 08:00:00,13.914,13.914,13.889,13.899,1675,33914000,5,36.03224126643331
2015-12-14 09:00:00,13.899,13.904,13.87,13.878,1823,36330000,1,33.375788932668385
2015-12-14 10:00:00,13.88,13.914,13.802,13.812,2583,49847950,1,26.710707419793877
2015-12-14 11:00:00,13.81,13.845,13.81,13.821,1508,30468000,2,28.798775454331178
2015-12-14 12:00:00,13.821,13.848,13.785,13.785,1877,41287500,1,25.650681417470423
2015-12-14 13:00:00,13.785,13.829,13.701,13.735,2866,61328150,1,22.04608005769645
2015-12-14 14:00:00,13.736,13.742,13.684,13.695,2648,57122750,1,19.665230044365085
2015-12-14 15:00:00,13.695,13.82,13.643,13.802,4768,97081400,1,38.72750372880745
2015-12-14 16:00:00,13.802,13.839,13.777,13.802,3597,82489500,1,38.72750372880745
2015-12-14 17:00:00,13.802,13.812,13.747,13.752,3620,83271500,1,34.31476901265018
2015-12-14 18:00:00,13.752,13.786,13.741,13.749,3128,75638500,1,34.06397361846841
2015-12-14 19:00:00,13.749,13.776,13.718,13.739,2501,53410500,1,33.19311058071141
2015-12-14 20:00:00,13.739,13.74,13.699,13.723,1627,34957500,1,31.79260349605098
2015-12-14 21:00:00,13.723,13.745,13.718,13.725,963,23752500,1,32.17781904163609
2015-12-14 22:00:00,13.725,13.728,13.689,13.701,1140,27968000,1,29.98904514951381
2015-12-14 23:00:00,13.7,13.726,13.665,13.668,949,18157000,2,27.244843656042722
2015-12-15 00:00:00,13.635,13.635,13.635,13.635,1,1000,87,24.800826778360367
2015-12-15 01:00:00,13.665,13.718,13.657,13.698,763,15258000,2,36.51023377590047
2015-12-15 02:00:00,13.698,13.743,13.694,13.719,1420,27573000,4,39.87122677392004
2015-12-15 03:00:00,13.719,13.746,13.704,13.713,1915,39246000,1,39.232194025286454
2015-12-15 04:00:00,13.713,13.731,13.704,13.708,1115,22952000,3,38.675896228008085
2015-12-15 05:00:00,13.708,13.73,13.683,13.719,1168,23650000,1,40.669105968120306
2015-12-15 06:00:00,13.719,13.73,13.716,13.73,804,16828000,5,42.67563624570039
2015-12-15 07:00:00,13.73,13.749,13.72,13.73,1388,28221000,4,42.67563624570039
2015-12-15 08:00:00,13.73,13.75,13.719,13.736,1635,33844500,2,43.87634777729066
2015-12-15 09:00:00,13.736,13.741,13.695,13.719,1725,34853000,1,41.24058334894075
2015-12-15 10:00:00,13.716,13.746,13.683,13.715,2076,41770000,1,40.62223151571267
2015-12-15 11:00:00,13.715,13.736,13.689,13.72,2078,42192500,1,41.79699637428313
2015-12-15 12:00:00,13.721,13.807,13.715,13.78,2934,59248000,1,53.64813801807197
2015-12-15 13:00:00,13.776,13.791,13.706,13.721,2168,45568500,1,44.13212413282284
2015-12-15 14:00:00,13.722,13.748,13.699,13.728,2194,45875000,1,45.37023757090805
2015-12-15 15:00:00,13.727,13.779,13.702,13.727,4107,90807500,2,45.21607541127918
2015-12-15 16:00:00,13.726,13.775,13.716,13.759,3652,82389000,1,50.95861645460109
2015-12-15 17:00:00,13.756,13.798,13.72,13.721,3209,70730000,1,44.935040314181784
2015-12-15 18:00:00,13.721,13.758,13.697,13.742,2833,60652500,1,48.55419483842972
2015-12-15 19:00:00,13.742,13.818,13.734,13.812,2454,45375500,1,58.37504356022003
2015-12-15 20:00:00,13.811,13.832,13.761,13.801,1753,48000000,1,56.54821708174538
2015-12-15 21:00:00,13.801,13.807,13.766,13.782,1078,26965000,1,53.43749121889706
2015-12-15 22:00:00,13.781,13.788,13.753,13.758,942,24690000,3,49.71708146775583
2015-12-15 23:00:00,13.758,13.779,13.758,13.766,713,23753000,2,50.94313086874364
2015-12-16 01:00:00,13.761,13.798,13.761,13.79,534,11925000,3,54.52543140545556
2015-12-16 02:00:00,13.791,13.797,13.788,13.789,593,12085000,5,54.34735186768894
2015-12-16 03:00:00,13.789,13.853,13.788,13.838,1372,30372000,2,61.05865190336404
2015-12-16 04:00:00,13.838,13.851,13.832,13.843,870,19408000,4,61.67773712058477
2015-12-16 05:00:00,13.843,13.86,13.83,13.832,910,20906000,4,59.43892443985545
2015-12-16 06:00:00,13.832,13.835,13.827,13.833,743,17475000,4,59.58255609626166
2015-12-16 07:00:00,13.832,13.836,13.822,13.828,1030,23246000,3,58.467718663615784
2015-12-16 08:00:00,13.828,13.834,13.807,13.808,1307,26505950,3,54.10669825108923
2015-12-16 09:00:00,13.808,13.84,13.786,13.805,1769,37396000,1,53.46253277841421
2015-12-16 10:00:00,13.802,13.836,13.795,13.834,1916,40904000,2,58.59431071685057
2015-12-16 11:00:00,13.834,13.84,13.807,13.834,1631,34788000,2,58.594310716850586
2015-12-16 12:00:00,13.832,13.853,13.826,13.836,1608,34119000,1,58.95631426741613
2015-12-16 13:00:00,13.837,13.857,13.815,13.823,1719,37038000,2,55.55627472266116
2015-12-16 14:00:00,13.825,13.875,13.796,13.853,2303,48924750,1,61.12758955009292
2015-12-16 15:00:00,13.853,14.187,13.847,14.094,5680,123554700,1,81.35164495708071
2015-12-16 16:00:00,14.091,14.165,14.082,14.137,3864,93057300,1,83.04646339257224
2015-12-16 17:00:00,14.137,14.219,14.097,14.188,3042,79279400,1,84.80979025964905
2015-12-16 18:00:00,14.189,14.205,14.175,14.191,2033,57147000,1,84.90922083265379
2015-12-16 19:00:00,14.191,14.225,14.16,14.217,1591,39417500,1,85.77808337867411
2015-12-16 20:00:00,14.217,14.271,14.128,14.199,3158,52882750,1,82.24750399983368
2015-12-16 21:00:00,14.194,14.322,13.985,14.246,6602,76874600,1,84.08902422435088
2015-12-16 22:00:00,14.247,14.247,14.11,14.154,3688,17970900,1,69.00057995200032
2015-12-16 23:00:00,14.159,14.187,14.143,14.169,939,17371500,1,69.94741663620692
2015-12-17 00:00:00,14.169,14.169,14.169,14.169,1,3000,16,69.94741663620692
2015-12-17 01:00:00,14.197,14.209,14.119,14.14,961,3643300,1,65.46408645519399
2015-12-17 02:00:00,14.141,14.154,14.064,14.144,1523,4600000,1,65.78979666865112
2015-12-17 03:00:00,14.144,14.144,14.034,14.056,2083,10743500,1,53.77428120212691
2015-12-17 04:00:00,14.056,14.079,14.044,14.054,1208,9608000,1,53.53497526369036
2015-12-17 05:00:00,14.054,14.114,14.034,14.084,1199,12387000,1,56.6512208416863
2015-12-17 06:00:00,14.084,14.089,14.059,14.069,984,6670000,1,54.67669665197178
2015-12-17 07:00:00,14.069,14.073,14.03,14.056,1266,17992500,1,52.95407712676358
2015-12-17 08:00:00,14.056,14.07,14.051,14.058,1258,16800000,1,53.19837481541079
2015-12-17 09:00:00,14.058,14.087,14.055,14.058,1224,24769000,1,53.19837481541079
2015-12-17 10:00:00,14.058,14.077,14.019,14.075,2272,55276950,1,55.47748512625493
2015-12-17 11:00:00,14.075,14.135,14.073,14.087,2084,47161000,1,57.066816697132914
2015-12-17 12:00:00,14.087,14.119,14.067,14.087,1814,41832000,3,57.06681669713291
2015-12-17 13:00:00,14.088,14.13,14.078,14.119,1600,35834000,1,61.3354237408866
2015-12-17 14:00:00,14.119,14.128,14.021,14.086,2056,44334000,1,55.236314340681126
2015-12-17 15:00:00,14.086,14.094,13.984,14.024,3824,63386500,1,45.984463713814634
2015-12-17 16:00:00,14.025,14.054,13.693,13.703,5637,91709500,1,23.778056463765253
2015-12-17 17:00:00,13.703,13.786,13.688,13.746,4884,82494000,1,28.742235907292656
2015-12-17 18:00:00,13.745,13.751,13.7,13.72,3149,64123500,1,27.57289951176569
2015-12-17 19:00:00,13.72,13.762,13.69,13.758,2275,46654000,1,31.93162230599852
2015-12-17 20:00:00,13.758,13.758,13.714,13.749,1923,38208000,1,31.448889229374938
2015-12-17 21:00:00,13.749,13.76,13.722,13.725,1056,21367000,1,30.140347015637094
2015-12-17 22:00:00,13.725,13.73,13.703,13.715,1166,24719000,1,29.58792574990689
2015-12-17 23:00:00,13.718,13.725,13.712,13.712,874,14986000,2,29.413753673397963
2015-12-18 00:00:00,13.712,13.712,13.647,13.647,2,15500,16,25.86156807765362
2015-12-18 01:00:00,13.72,13.76,13.72,13.752,758,15278000,4,38.73313653742117
2015-12-18 02:00:00,13.752,13.811,13.745,13.761,1066,21645000,1,39.69951397352898
2015-12-18 03:00:00,13.761,13.784,13.732,13.782,1772,36168000,3,41.99842614983106
2015-12-18 04:00:00,13.782,13.789,13.746,13.774,1437,27858000,2,41.3516561729487
2015-12-18 05:00:00,13.773,13.781,13.712,13.725,1537,31141500,1,37.538500525257895
2015-12-18 06:00:00,13.725,13.778,13.725,13.768,1402,27170500,1,42.54544896338029
2015-12-18 07:00:00,13.767,13.792,13.762,13.789,1597,31606500,2,44.86971827210713
2015-12-18 08:00:00,13.789,13.828,13.784,13.804,1925,38403000,1,46.53351510268816
2015-12-18 09:00:00,13.804,13.82,13.717,13.731,1958,39233000,1,40.1784558129544
2015-12-18 10:00:00,13.729,13.79,13.72,13.774,2716,55609000,1,44.94780039778368
2015-12-18 11:00:00,13.774,13.792,13.758,13.775,2198,46008000,1,45.05750521176892
2015-12-18 12:00:00,13.775,13.813,13.76,13.807,1870,39730500,1,48.58811102727541
2015-12-18 13:00:00,13.808,13.81,13.765,13.797,1573,32682400,1,47.559588867082375
2015-12-18 14:00:00,13.797,13.842,13.796,13.818,2448,51120000,1,49.95535925212764
2015-12-18 15:00:00,13.819,13.92,13.785,13.902,4039,81153000,1,58.18460422116737
2015-12-18 16:00:00,13.903,14.13,13.874,14.068,4206,88719750,1,69.02466860148385
2015-12-18 17:00:00,14.068,14.218,14.068,14.089,4801,101434350,1,70.08132525572209
2015-12-18 18:00:00,14.089,14.134,14.074,14.134,2538,53078400,1,72.2647019511618
2015-12-18 19:00:00,14.134,14.164,14.119,14.143,2366,32309000,1,72.69390285518972
2015-12-18 20:00:00,14.143,14.143,14.088,14.098,1982,21952500,1,67.10249530141844
2015-12-18 21:00:00,14.098,14.128,14.088,14.123,1237,13672500,1,68.54979611441347
2015-12-18 22:00:00,14.123,14.125,14.079,14.097,1449,27271550,1,65.33071950545644
2015-12-18 23:00:00,14.097,14.108,14.086,14.096,616,9640500,1,65.2038930057709
2015-12-21 01:00:00,14.114,14.124,14.054,14.079,1167,3461000,1,62.966035051131676
2015-12-21 02:00:00,14.079,14.094,14.059,14.079,998,2354500,1,62.96603505113168
2015-12-21 03:00:00,14.079,14.154,14.079,14.139,1682,3479800,1,67.52788745591113
2015-12-21 04:00:00,14.139,14.144,14.079,14.134,1318,6565000,1,66.78955324083174
2015-12-21 05:00:00,14.134,14.189,14.114,14.149,1147,5797500,1,67.92266828181947
2015-12-21 06:00:00,14.149,14.164,14.139,14.149,751,6372500,1,67.92266828181947
2015-12-21 07:00:00,14.149,14.179,14.119,14.134,1362,17966000,1,65.33725750653436
2015-12-21 08:00:00,14.135,14.161,14.079,14.14,1746,26702000,1,65.89644714587862
2015-12-21 09:00:00,14.139,14.179,14.124,14.146,1623,29558000,1,66.47881875264152
2015-12-21 10:00:00,14.146,14.259,14.139,14.234,3139,53663500,1,73.59959400071993
2015-12-21 11:00:00,14.234,14.256,14.194,14.233,1903,27570000,1,73.40875907593653
2015-12-21 12:00:00,14.233,14.252,14.204,14.227,1982,19283500,1,72.19913514978039
2015-12-21 13:00:00,14.227,14.257,14.208,14.218,1599,37411000,2,70.3271540009919
2015-12-21 14:00:00,14.218,14.223,14.091,14.111,2447,51823000,1,52.79945619866061
2015-12-21 15:00:00,14.107,14.282,14.088,14.264,4619,93402250,1,65.89039648613593
2015-12-21 16:00:00,14.264,14.28,14.17,14.261,4352,83047500,1,65.5067559935726
2015-12-21 17:00:00,14.256,14.306,14.234,14.286,3581,62987000,1,67.21960821873418
2015-12-21 18:00:00,14.285,14.302,14.271,14.287,2831,63603500,1,67.28957899050208
2015-12-21 19:00:00,14.287,14.326,14.278,14.312,2203,50581500,1,69.06722816124648
2015-12-21 20:00:00,14.312,14.336,14.276,14.29,2168,39102500,1,65.68432906234264
2015-12-21 21:00:00,14.29,14.304,14.282,14.304,866,22878200,1,66.79878035756336
2015-12-21 22:00:00,14.304,14.305,14.264,14.269,914,22236000,1,61.42774668168216
2015-12-21 23:00:00,14.269,14.269,14.24,14.24,692,15094000,2,57.31552733645666
2015-12-22 00:00:00,14.236,14.236,14.236,14.236,1,10000,26,56.75119700896746
2015-12-22 01:00:00,14.23,14.269,14.23,14.251,564,260896920,3,58.40512600723513
2015-12-22 02:00:00,14.252,14.258,14.233,14.236,1190,22491000,1,56.094918582779165
2015-12-22 03:00:00,14.236,14.336,14.236,14.254,2252,23318000,1,58.2300747138607
2015-12-22 04:00:00,14.254,14.262,14.226,14.249,1928,23246500,1,57.395102791597466
2015-12-22 05:00:00,14.246,14.266,14.226,14.249,1812,14593000,1,57.39510279159747
2015-12-22 06:00:00,14.249,14.264,14.236,14.241,984,10643000,1,55.90751013811877
2015-12-22 07:00:00,14.241,14.249,14.224,14.247,1404,18005000,2,56.81162171510263
2015-12-22 08:00:00,14.247,14.258,14.236,14.253,1185,16597500,2,57.744710924525336
2015-12-22 09:00:00,14.253,14.271,14.223,14.265,2087,32986000,1,59.62358926169994
2015-12-22 10:00:00,14.265,14.296,14.226,14.291,1972,31291500,1,63.41892999789355
2015-12-22 11:00:00,14.291,14.31,14.271,14.281,1885,27016000,1,61.042280447697564
2015-12-22 12:00:00,14.281,14.319,14.266,14.277,1808,28725000,1,60.07251495621957
2015-12-22 13:00:00,14.277,14.29,14.268,14.278,1358,30781000,2,60.24256588803104
2015-12-22 14:00:00,14.278,14.298,14.259,14.294,1958,43709000,1,62.960721083922685
2015-12-22 15:00:00,14.294,14.397,14.269,14.311,4304,81990450,1,65.64805053683001
2015-12-22 16:00:00,14.306,14.341,14.287,14.312,3015,66504000,1,65.80521488284393
